"","gene_id","SRR8733171.count","SRR8733183.count","SRR8733192.count","SRR8733197.count","SRR8733198.count","SRR8733200.count","SRR8733205.count","SRR8733221.count","SRR8733230.count","SRR8733232.count","SRR8733237.count","SRR8733238.count","SRR8733255.count","SRR8733265.count","SRR8733266.count","SRR8733270.count","SRR8733275.count","SRR8733278.count","SRR8733291.count","SRR8733302.count","SRR8733313.count","SRR8733317.count","SRR8733319.count","SRR8733328.count","SRR8733334.count","SRR8733337.count","SRR8733340.count","SRR8733345.count","SRR8733359.count","SRR8733371.count","SRR8733374.count"
"1377","hsa-miR-4728-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1378","hsa-miR-4728-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1379","hsa-miR-4729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1380","hsa-miR-4730",8,2,3,5,0,4,6,11,15,10,6,3,5,18,7,14,3,3,2,33,15,1,28,7,1,1,3,6,16,4,3
"1381","hsa-miR-4731-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1382","hsa-miR-4731-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1383","hsa-miR-4732-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1384","hsa-miR-4732-5p",0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0
"1385","hsa-miR-4733-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"1386","hsa-miR-4733-5p",6,0,1,2,1,5,6,4,7,4,4,10,2,5,8,2,2,3,1,3,4,5,5,3,0,0,2,4,2,8,1
"1387","hsa-miR-4734",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388","hsa-miR-4735-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389","hsa-miR-4735-5p",25,3,5,5,6,24,18,5,8,1,7,47,2,39,11,1,3,5,1,8,0,29,6,5,0,0,9,9,4,41,9
"1390","hsa-miR-4736",0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1391","hsa-miR-4737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1392","hsa-miR-4738-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1393","hsa-miR-4738-5p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1394","hsa-miR-4739",19,1,2,12,4,8,5,15,11,11,20,9,6,29,7,15,10,0,4,49,41,3,60,11,2,17,8,11,40,17,9
"1395","hsa-miR-4740-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1396","hsa-miR-4740-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1397","hsa-miR-4741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1398","hsa-miR-4742-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1399","hsa-miR-4742-5p",43,2,6,16,5,57,49,0,1,8,105,23,16,43,24,13,7,29,0,88,32,45,60,35,0,255,34,21,135,79,16
"1400","hsa-miR-4743-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1401","hsa-miR-4743-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1402","hsa-miR-4744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1403","hsa-miR-4745-3p",5,0,0,0,4,2,0,0,1,3,1,0,0,3,0,2,0,0,0,0,0,0,3,2,0,0,0,2,0,1,0
"1404","hsa-miR-4745-5p",6,0,1,3,0,1,0,2,5,7,1,0,1,12,2,4,0,1,0,33,12,2,14,2,1,6,1,18,6,1,1
"1405","hsa-miR-4746-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1406","hsa-miR-4746-5p",36,7,9,16,4,9,11,28,18,44,17,19,5,28,5,5,12,18,3,47,13,13,56,7,1,8,10,22,27,11,6
"1407","hsa-miR-4747-3p",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5,1,0,0,0,0
"1408","hsa-miR-4747-5p",2,1,0,1,0,2,0,3,9,4,2,2,6,2,2,0,1,0,0,0,0,1,0,0,0,1,1,4,0,0,0
"1409","hsa-miR-4748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1410","hsa-miR-4749-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1411","hsa-miR-4749-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1412","hsa-miR-4750-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1413","hsa-miR-4750-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1414","hsa-miR-4751",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1415","hsa-miR-4752",70,5,16,5,3,25,29,7,74,60,52,13,25,133,9,55,35,12,6,142,65,14,283,20,3,26,12,77,55,47,17
"1416","hsa-miR-4753-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1417","hsa-miR-4753-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1418","hsa-miR-4754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1419","hsa-miR-4755-3p",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1420","hsa-miR-4755-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1421","hsa-miR-4756-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1422","hsa-miR-4756-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1423","hsa-miR-4757-3p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1424","hsa-miR-4757-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1425","hsa-miR-4758-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"1426","hsa-miR-4758-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1427","hsa-miR-4759",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1428","hsa-miR-4760-3p",2,2,0,1,1,7,2,0,5,8,4,3,2,1,1,2,4,0,3,0,15,1,13,3,0,11,0,0,3,2,2
"1429","hsa-miR-4760-5p",0,0,2,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
"1430","hsa-miR-4761-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1431","hsa-miR-4761-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1432","hsa-miR-4762-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1433","hsa-miR-4762-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1434","hsa-miR-4763-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1435","hsa-miR-4763-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1436","hsa-miR-4764-3p",0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"1437","hsa-miR-4764-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1438","hsa-miR-4765",1,1,2,1,0,0,1,0,2,3,2,1,0,3,0,1,1,1,1,6,0,1,9,2,0,0,0,2,0,2,2
"1439","hsa-miR-4766-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1440","hsa-miR-4766-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1441","hsa-miR-4767",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1442","hsa-miR-4768-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1443","hsa-miR-4768-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1444","hsa-miR-4769-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1445","hsa-miR-4769-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1446","hsa-miR-4770",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0
"1447","hsa-miR-4771",75,6,6,30,11,26,35,30,73,82,60,14,31,59,26,41,36,26,9,80,40,22,126,37,8,28,26,62,57,49,18
"1448","hsa-miR-4772-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1449","hsa-miR-4772-5p",0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1450","hsa-miR-4773",0,0,0,0,0,0,1,0,0,1,0,0,0,5,2,0,0,0,0,3,0,0,0,1,0,1,0,0,1,2,0
"1451","hsa-miR-4774-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1452","hsa-miR-4774-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1453","hsa-miR-4775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1454","hsa-miR-4776-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1455","hsa-miR-4776-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1456","hsa-miR-4777-3p",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
"1457","hsa-miR-4777-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1458","hsa-miR-4778-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1459","hsa-miR-4778-5p",14,94,1,0,15,17,2,79,206,132,4,478,0,1024,231,3,1,328,2,1219,988,2,1127,10,2,1,6,132,647,8,1
"1460","hsa-miR-4779",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1
"1461","hsa-miR-4780",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1462","hsa-miR-4781-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1463","hsa-miR-4781-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1464","hsa-miR-4782-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1465","hsa-miR-4782-5p",1,2,0,0,4,0,0,0,0,1,1,0,0,5,0,0,1,2,1,1,0,1,0,0,1,0,1,0,0,0,0
"1466","hsa-miR-4783-3p",2,0,0,1,2,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0
"1467","hsa-miR-4783-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1468","hsa-miR-4784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1469","hsa-miR-4785",23,7,12,1,2,11,9,24,99,24,19,3,9,43,10,31,14,23,10,21,112,4,71,13,2,3,12,19,19,17,15
"1470","hsa-miR-4786-3p",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1471","hsa-miR-4786-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0
"1472","hsa-miR-4787-3p",1628,776,263,405,55,1236,251,399,1156,872,3655,2031,1566,1873,1859,1728,181,2544,130,2040,908,323,2678,379,116,207,149,1710,1101,4883,135
"1473","hsa-miR-4787-5p",0,1,0,0,0,2,1,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,2,0,0,0
"1474","hsa-miR-4788",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1475","hsa-miR-4789-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1476","hsa-miR-4789-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1477","hsa-miR-4790-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1478","hsa-miR-4790-5p",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1479","hsa-miR-4791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1480","hsa-miR-4793-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"1481","hsa-miR-4793-5p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1482","hsa-miR-4794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0
"1483","hsa-miR-4795-3p",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
"1484","hsa-miR-4795-5p",50,3,5,15,7,19,18,11,34,27,43,6,14,24,19,23,13,11,5,47,31,18,75,26,4,18,15,29,35,36,7
"1485","hsa-miR-4796-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1486","hsa-miR-4796-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1487","hsa-miR-4797-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1488","hsa-miR-4797-5p",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1489","hsa-miR-4798-3p",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1490","hsa-miR-4798-5p",0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1491","hsa-miR-4799-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1492","hsa-miR-4799-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1493","hsa-miR-4800-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1494","hsa-miR-4800-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1495","hsa-miR-4801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1496","hsa-miR-4802-3p",9,0,2,10,0,7,3,4,5,8,8,7,4,24,6,8,6,0,1,37,15,2,23,14,2,3,2,10,28,6,2
"1497","hsa-miR-4802-5p",1,0,0,3,0,2,2,1,0,2,4,5,3,3,0,4,4,2,5,2,0,1,2,4,0,1,0,2,0,0,3
"1498","hsa-miR-4803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1499","hsa-miR-4804-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1500","hsa-miR-4804-5p",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"1501","hsa-miR-483-3p",31,4,8,13,6,14,18,10,40,34,33,8,20,69,19,32,24,14,9,51,42,14,96,19,5,34,17,43,47,33,15
"1502","hsa-miR-483-5p",21,1,2,5,1,22,27,5,3,10,34,12,16,41,11,8,2,14,5,53,18,23,41,13,1,96,16,18,69,37,4
"1503","hsa-miR-484",1,2,1,0,1,1,2,2,3,0,3,1,0,4,2,1,3,1,0,15,5,0,16,1,0,1,2,4,0,3,4
"1504","hsa-miR-485-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1505","hsa-miR-485-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506","hsa-miR-486-3p",0,0,0,0,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
"1507","hsa-miR-486-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1508","hsa-miR-487a-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"1509","hsa-miR-487a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1510","hsa-miR-487b-3p",31,4,7,2,6,17,13,6,20,16,17,10,9,36,31,10,7,17,1,31,9,6,113,96,3,24,11,17,49,26,6
"1511","hsa-miR-487b-5p",20,8,5,2,0,8,7,23,109,22,18,1,9,26,7,27,16,22,11,26,128,2,76,11,2,6,14,11,16,12,13
"1512","hsa-miR-488-3p",2,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,1,0
"1513","hsa-miR-488-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1514","hsa-miR-489-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1515","hsa-miR-489-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1516","hsa-miR-490-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1517","hsa-miR-490-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1518","hsa-miR-491-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1519","hsa-miR-491-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1520","hsa-miR-492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
"1521","hsa-miR-493-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1522","hsa-miR-493-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1523","hsa-miR-494-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1524","hsa-miR-494-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1525","hsa-miR-495-3p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1526","hsa-miR-495-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1527","hsa-miR-496",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1528","hsa-miR-497-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1529","hsa-miR-497-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1530","hsa-miR-498-3p",17,2,3,9,4,6,11,5,23,19,9,7,8,37,18,13,8,6,5,30,25,6,51,18,3,2,12,17,18,14,7
"1531","hsa-miR-498-5p",8,0,0,3,0,5,0,0,4,0,10,3,0,3,24,0,4,10,0,0,0,0,0,0,0,0,1,0,0,21,0
"1532","hsa-miR-4999-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1533","hsa-miR-4999-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1534","hsa-miR-499a-3p",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
"1535","hsa-miR-499a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1536","hsa-miR-499b-3p",3,0,2,0,1,5,5,0,0,0,7,2,1,4,2,1,0,2,0,11,4,5,9,2,0,31,3,2,16,7,1
"1537","hsa-miR-499b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1538","hsa-miR-5000-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1539","hsa-miR-5000-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1540","hsa-miR-5001-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1541","hsa-miR-5001-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1542","hsa-miR-5002-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1543","hsa-miR-5002-5p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"1544","hsa-miR-5003-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1545","hsa-miR-5003-5p",1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1546","hsa-miR-5004-3p",7,1,3,2,0,3,5,1,14,5,2,1,1,13,1,2,7,2,2,12,14,9,28,3,0,1,2,4,0,12,12
"1547","hsa-miR-5004-5p",8,8,4,4,2,10,7,14,85,16,12,2,7,33,7,27,17,21,9,7,54,7,30,11,2,1,8,10,8,5,11
"1548","hsa-miR-5006-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1549","hsa-miR-5006-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1550","hsa-miR-5007-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
