"","gene_id","SRR8733171.count","SRR8733183.count","SRR8733192.count","SRR8733197.count","SRR8733198.count","SRR8733200.count","SRR8733205.count","SRR8733221.count","SRR8733230.count","SRR8733232.count","SRR8733237.count","SRR8733238.count","SRR8733255.count","SRR8733265.count","SRR8733266.count","SRR8733270.count","SRR8733275.count","SRR8733278.count","SRR8733291.count","SRR8733302.count","SRR8733313.count","SRR8733317.count","SRR8733319.count","SRR8733328.count","SRR8733334.count","SRR8733337.count","SRR8733340.count","SRR8733345.count","SRR8733359.count","SRR8733371.count","SRR8733374.count"
"1","hsa-let-7a-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","hsa-let-7a-3p",88.4117461319861,0,0,362.529002320186,396.301188903567,108.991825613079,16.5590329524756,128.147626065227,194.401244167963,18.5663095746458,156.712519589065,354.405705931865,119.431506031291,32.628911390753,530.363298859719,0,428.711415972562,173.468060193417,395.882818685669,0,37.9989740277013,181.529385069208,22.9704198418487,157.961246840775,266.453503863576,0,267.260579064588,88.2737191483351,80.8342090372646,0,0
"3","hsa-let-7a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.765327163909,89.086859688196,0,0,0,0
"4","hsa-let-7b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","hsa-let-7b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","hsa-let-7c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.941409342835,0,0,0,0,0,0,0,0,0,0,0,0
"7","hsa-let-7c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","hsa-let-7d-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","hsa-let-7d-5p",12.6302494474266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.266610386768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10","hsa-let-7e-3p",505.209977897063,516.262261228704,743.6787307883,580.046403712297,792.602377807134,2906.44868301544,629.243252194072,32.0369065163068,0,0,1828.31272853909,708.811411863731,517.536526135595,358.918025298283,707.151065146292,187.599662320608,489.955903968643,1040.8083611605,791.765637371338,1222.54370593749,626.983071457071,1996.82323576129,384.754532350965,1316.34372367313,0,16043.8565608812,2227.1714922049,211.856925956004,3044.7552070703,1653.1591468086,1406.32847815168
"11","hsa-let-7e-5p",947.268708556994,368.758758020503,661.047760700711,2030.16241299304,1717.30515191546,944.595821980018,695.479384003974,512.590504260909,1127.52721617418,965.448097881584,1044.75013059377,354.405705931865,1552.60957840678,717.836050596565,1281.71130557765,1031.79814276334,1898.57912787849,1301.01045145063,1781.47268408551,910.115869975685,664.982045484772,907.64692534604,712.083015097308,1895.5349620893,2664.53503863576,1056.17864507368,2227.1714922049,1147.55834892836,996.95524479293,967.702915205032,1506.78051230537
"12","hsa-let-7f-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","hsa-let-7f-2-3p",694.663719608462,663.765764436905,578.416790613122,217.517401392111,1453.10435931308,1344.23251589464,264.944527239609,576.664317293522,524.883359253499,464.157739366146,783.562597945325,620.209985380765,477.726024125164,880.98060755033,1767.87766286573,437.732545414752,551.200391964723,867.340300967084,197.941409342835,611.271852968744,493.986662360116,544.588155207624,815.449904385627,5107.41364785173,1065.8140154543,1911.18040537142,890.86859688196,317.785388934007,1940.02101689435,907.221483004718,803.616273229533
"14","hsa-let-7f-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","hsa-let-7g-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.583818954861,0,45.382346267302,0,0,0,0,0,0,0,0,100.452034153692
"16","hsa-let-7g-5p",25.2604988948532,0,0,725.058004640371,264.200792602378,145.322434150772,16.5590329524756,0,0,0,191.53752394219,132.90213972445,119.431506031291,10.8763037969177,309.378591001503,156.33305193384,122.488975992161,0,593.824228028504,0,0,635.352847742228,11.4852099209243,105.30749789385,0,100.58844238797,89.086859688196,17.654743829667,0,80.6419096004193,0
"17","hsa-let-7i-3p",50.5209977897063,0,165.261940175178,72.5058004640371,264.200792602378,72.661217075386,33.1180659049512,64.0738130326136,38.8802488335925,55.6989287239375,34.8250043531255,44.3007132414832,39.8105020104304,32.628911390753,44.1969415716432,62.5332207735359,183.733463988241,43.3670150483542,197.941409342835,0,0,226.91173133651,172.278148813865,0,266.453503863576,251.471105969924,267.260579064588,17.654743829667,0,60.4814322003145,301.356102461075
"18","hsa-let-7i-5p",0,0,0,0,0,72.661217075386,0,32.0369065163068,0,37.1326191492917,17.4125021765628,0,0,0,44.1969415716432,31.266610386768,61.2444879960804,0,0,0,0,45.382346267302,0,0,0,150.882663581954,0,0,0,20.1604774001048,0
"19","hsa-miR-1-3p",164.193242816546,147.503503208201,165.261940175178,0,396.301188903567,290.644868301544,49.6770988574267,128.147626065227,58.3203732503888,92.8315478732292,330.837541354693,88.6014264829664,79.6210040208607,130.515645563012,265.181649429859,93.7998311603039,61.2444879960804,86.7340300967084,395.882818685669,67.9190947743049,75.9979480554025,226.91173133651,120.594704169705,737.15248525695,266.453503863576,100.58844238797,178.173719376392,52.9642314890011,215.557890766039,161.283819200839,0
"20","hsa-miR-1-5p",101.041995579413,442.510509624604,413.154850437944,145.011600928074,0,254.314259763851,66.2361318099023,352.405971679375,1710.73094867807,259.928334045042,156.712519589065,0,119.431506031291,217.526075938353,309.378591001503,531.532376575055,489.955903968643,823.97328591873,1781.47268408551,13.583818954861,1215.96716888644,45.382346267302,97.6242843278568,368.576242628475,266.453503863576,150.882663581954,979.955456570156,141.237950637336,0,201.604774001048,904.068307383224
"21","hsa-miR-100-3p",328.386485633091,221.255254812302,247.892910262767,797.563805104408,528.401585204756,544.959128065395,132.472263619805,864.996475940283,408.242612752722,315.627262768979,592.025074003134,708.811411863731,477.726024125164,358.918025298283,220.984707858216,594.065597348591,979.911807937286,43.3670150483542,1187.64845605701,570.520396104161,873.976402637129,226.91173133651,396.239742271889,789.806234203875,532.907007727152,855.001760297742,623.608017817372,264.821157445005,1131.6789265217,524.172412402726,1004.52034153692
"22","hsa-miR-100-5p",25.2604988948532,73.7517516041006,330.523880350355,362.529002320186,0,181.653042688465,16.5590329524756,0,136.080870917574,37.1326191492917,156.712519589065,88.6014264829664,79.6210040208607,54.3815189845883,44.1969415716432,62.5332207735359,183.733463988241,86.7340300967084,1187.64845605701,149.422008503471,75.9979480554025,90.764692534604,109.109494248781,421.2299915754,0,100.58844238797,178.173719376392,70.6189753186681,107.778945383019,20.1604774001048,301.356102461075
"23","hsa-miR-101-2-5p",0,0,0,0,0,0,33.1180659049512,64.0738130326136,0,0,0,0,0,21.7526075938353,0,0,0,0,0,0,0,45.382346267302,0,0,0,0,0,0,0,0,100.452034153692
"24","hsa-miR-101-3p",653211.240922008,478575.116159009,520657.742521897,471505.220417633,518758.256274769,497148.047229791,714985.92482199,631607.611968988,433339.813374806,496240.322311134,553491.206686401,313693.350462942,511963.055854134,645312.856878718,442897.551489437,472313.416502517,471950.024497795,390433.236480333,205661.124307205,537307.958759526,530560.674861779,599228.500113456,587692.449048738,452190.395956192,295763.389288569,288135.593220339,424231.625835189,488012.428939656,330908.307062215,560844.320793516,483776.996484179
"25","hsa-miR-101-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.382346267302,0,0,0,0,0,0,0,0,0
"26","hsa-miR-10226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","hsa-miR-10392-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","hsa-miR-10392-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29","hsa-miR-10393-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","hsa-miR-10393-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31","hsa-miR-10394-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.452034153692
"32","hsa-miR-10394-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","hsa-miR-10395-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,10.8763037969177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","hsa-miR-10395-5p",0,0,0,0,0,0,16.5590329524756,0,0,0,0,0,0,0,0,0,0,43.3670150483542,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","hsa-miR-10396a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36","hsa-miR-10396a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","hsa-miR-10396b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","hsa-miR-10396b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","hsa-miR-10397-3p",0,0,82.6309700875888,0,264.200792602378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.6149957877,0,0,0,0,0,0,0
"40","hsa-miR-10397-5p",0,0,0,0,0,0,0,64.0738130326136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","hsa-miR-10398-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","hsa-miR-10398-5p",227.344490053679,221.255254812302,82.6309700875888,507.54060324826,528.401585204756,254.314259763851,132.472263619805,640.738130326136,311.04199066874,259.928334045042,278.600034825004,398.706419173349,278.673514073012,43.5052151876706,44.1969415716432,343.932714254448,734.933855952964,86.7340300967084,1187.64845605701,421.09838760069,645.982558470921,226.91173133651,206.733778576638,368.576242628475,532.907007727152,1005.8844238797,534.521158129176,176.54743829667,242.502627111794,241.925728801258,904.068307383224
"43","hsa-miR-10399-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44","hsa-miR-10399-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","hsa-miR-103a-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","hsa-miR-103a-2-5p",113.672245026839,73.7517516041006,165.261940175178,435.034802784223,132.100396301189,72.661217075386,165.590329524756,480.553597744602,97.2006220839813,204.229405321104,139.300017412502,0,39.8105020104304,358.918025298283,88.3938831432865,125.066441547072,367.466927976482,0,0,0,170.995383124656,136.147038801906,178.020753774327,263.268744734625,0,0,178.173719376392,70.6189753186681,107.778945383019,161.283819200839,200.904068307383
"47","hsa-miR-103a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","hsa-miR-103b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","hsa-miR-10400-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","hsa-miR-10400-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.941409342835,0,0,0,0,0,0,0,0,0,0,0,0
"51","hsa-miR-10401-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","hsa-miR-10401-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","hsa-miR-105-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.58844238797,0,0,0,0,0
"54","hsa-miR-105-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","hsa-miR-10522-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","hsa-miR-10523-5p",0,73.7517516041006,0,0,0,0,0,0,19.4401244167963,0,0,0,0,0,0,0,0,0,0,0,0,45.382346267302,45.9408396836973,0,0,0,0,0,0,0,100.452034153692
"57","hsa-miR-10524-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","hsa-miR-10525-3p",0,0,82.6309700875888,0,0,0,16.5590329524756,0,0,0,0,0,0,0,0,0,0,0,197.941409342835,0,0,0,0,0,0,0,0,0,0,0,0
"59","hsa-miR-10526-3p",0,0,0,0,0,0,16.5590329524756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","hsa-miR-10527-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","hsa-miR-106a-3p",0,0,0,72.5058004640371,0,36.330608537693,49.6770988574267,0,19.4401244167963,0,0,0,0,0,0,0,0,0,0,0,0,45.382346267302,0,0,0,0,89.086859688196,0,0,0,0
"62","hsa-miR-106a-5p",12.6302494474266,0,0,0,0,0,16.5590329524756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4852099209243,0,0,0,0,0,0,0,0
"63","hsa-miR-106b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","hsa-miR-106b-5p",0,0,0,0,0,0,0,0,0,0,34.8250043531255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","hsa-miR-107",37.8907483422798,0,82.6309700875888,0,0,108.991825613079,0,64.0738130326136,0,0,17.4125021765628,44.3007132414832,0,43.5052151876706,0,0,0,43.3670150483542,197.941409342835,0,0,45.382346267302,5.74260496046216,315.92249368155,532.907007727152,100.58844238797,89.086859688196,0,53.8894726915097,100.802387000524,100.452034153692
"66","hsa-miR-10a-3p",0,0,0,0,0,0,0,0,0,0,17.4125021765628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","hsa-miR-10a-5p",0,0,0,145.011600928074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.471105969924,0,0,0,0,0
"68","hsa-miR-10b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","hsa-miR-10b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","hsa-miR-11181-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","hsa-miR-11181-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","hsa-miR-11399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","hsa-miR-11400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","hsa-miR-11401",0,0,0,0,0,0,0,0,38.8802488335925,0,0,0,0,0,0,0,0,0,395.882818685669,0,0,45.382346267302,0,0,0,0,0,0,0,0,0
"75","hsa-miR-1178-3p",922.008209662141,811.269267645107,1322.09552140142,797.563805104408,264.200792602378,762.942779291553,298.06259314456,480.553597744602,758.164852255054,854.050240433709,1009.92512624064,265.804279448899,676.778534177316,1152.88820247327,618.757182003005,1063.06475315011,1408.62322390985,520.404180580251,1187.64845605701,1290.46280071179,1804.95126631581,453.82346267302,1607.92938892941,1263.6899747262,1065.8140154543,1106.47286626767,1069.04231625835,529.642314890011,1643.62891709105,866.900528204508,803.616273229533
"76","hsa-miR-1178-5p",50.5209977897063,368.758758020503,82.6309700875888,72.5058004640371,0,217.983651226158,49.6770988574267,288.332158646761,1477.44945567652,204.229405321104,87.0625108828139,0,39.8105020104304,119.639341766094,309.378591001503,562.798986961823,796.178343949045,693.872240773667,989.707046714173,0,1272.96562992799,0,40.1982347232352,105.30749789385,0,0,623.608017817372,70.6189753186681,0,20.1604774001048,703.164239075841
"77","hsa-miR-1179",12.6302494474266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.941409342835,0,0,0,0,0,0,0,0,0,0,0,0
"78","hsa-miR-1180-3p",12.6302494474266,0,0,0,0,0,16.5590329524756,0,0,0,0,0,0,0,44.1969415716432,0,0,0,0,0,75.9979480554025,45.382346267302,0,0,0,0,0,0,0,0,0
"79","hsa-miR-1180-5p",0,0,0,0,0,0,16.5590329524756,0,0,0,0,0,0,0,0,0,0,0,593.824228028504,0,0,0,0,0,0,0,89.086859688196,0,0,0,0
"80","hsa-miR-1181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","hsa-miR-1182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.941409342835,0,0,0,0,0,0,50.2942211939848,0,0,0,0,0
"82","hsa-miR-1183",0,0,0,0,0,0,0,0,0,18.5663095746458,0,0,0,0,0,0,0,0,0,0,0,0,5.74260496046216,0,0,0,0,0,0,0,0
"83","hsa-miR-1184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","hsa-miR-1185-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,10.8763037969177,0,0,0,0,0,0,0,0,0,0,0,50.2942211939848,0,0,0,0,0
"85","hsa-miR-1185-2-3p",0,0,0,0,0,0,33.1180659049512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","hsa-miR-1185-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","hsa-miR-1193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","hsa-miR-1197",0,0,0,0,0,0,0,32.0369065163068,0,0,0,0,39.8105020104304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89","hsa-miR-1199-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.654743829667,0,20.1604774001048,0
"90","hsa-miR-1199-5p",0,0,0,0,132.100396301189,0,0,0,19.4401244167963,0,0,0,0,0,0,0,0,0,395.882818685669,0,0,0,5.74260496046216,0,0,0,0,0,0,0,0
"91","hsa-miR-1200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","hsa-miR-1202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","hsa-miR-1203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.654743829667,0,0,0
"94","hsa-miR-1204",0,0,82.6309700875888,0,0,0,0,0,19.4401244167963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","hsa-miR-1205",37.8907483422798,0,0,0,0,36.330608537693,0,32.0369065163068,19.4401244167963,37.1326191492917,34.8250043531255,88.6014264829664,0,0,0,93.7998311603039,61.2444879960804,0,0,2309.24922232636,0,90.764692534604,5.74260496046216,105.30749789385,0,150.882663581954,0,0,26.9447363457549,0,100.452034153692
"96","hsa-miR-1206",0,0,0,0,0,0,0,0,19.4401244167963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","hsa-miR-1207-3p",12.6302494474266,0,0,0,0,108.991825613079,16.5590329524756,96.1107195489204,0,0,0,0,0,10.8763037969177,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3094876593341,134.723681728774,0,0
"98","hsa-miR-1207-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","hsa-miR-1208",0,0,0,0,0,0,16.5590329524756,0,0,0,0,0,0,0,0,0,0,0,0,13.583818954861,0,0,0,0,0,0,0,0,0,0,0
"100","hsa-miR-12113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","hsa-miR-12114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","hsa-miR-12115",189.453741711399,442.510509624604,330.523880350355,507.54060324826,132.100396301189,508.628519527702,132.472263619805,544.627410777215,2021.77293934681,482.724048940792,226.362528295316,265.804279448899,238.863012062582,413.299544282871,530.363298859719,719.132038895663,1041.15629593337,867.340300967084,1583.53127474268,285.26019805208,1728.95331826041,90.764692534604,304.358062904495,473.883740522325,532.907007727152,100.58844238797,979.955456570156,176.54743829667,485.005254223587,241.925728801258,1205.4244098443
"103","hsa-miR-12116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","hsa-miR-12117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3670150483542,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","hsa-miR-12118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","hsa-miR-12119",75.7814966845595,0,165.261940175178,0,132.100396301189,1271.57129881926,0,32.0369065163068,0,0,87.0625108828139,531.608558897798,0,598.196708830471,0,0,0,86.7340300967084,0,584.104215059022,322.991279235461,0,143.565124011554,105.30749789385,0,201.176884775939,0,17.654743829667,808.342090372646,120.962864400629,200.904068307383
"107","hsa-miR-12120",0,0,0,0,0,0,0,0,0,0,0,0,0,21.7526075938353,0,0,0,0,0,0,18.9994870138506,0,0,0,0,0,0,0,0,0,0
"108","hsa-miR-12121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","hsa-miR-12122",909.377960214714,368.758758020503,1239.46455131383,1015.08120649652,1188.9035667107,1089.91825613079,165.590329524756,352.405971679375,544.323483670295,427.025120216854,922.862615357827,531.608558897798,716.589036187746,598.196708830471,751.348006717935,250.132883094144,1102.40078392945,390.303135435188,2177.35550277118,597.688034013883,607.98358444322,907.64692534604,849.9055341484,3369.8399326032,266.453503863576,1961.47462656541,1514.47661469933,282.475901274672,1805.29733516558,846.740050804403,1506.78051230537
"110","hsa-miR-12123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","hsa-miR-12124",0,0,0,0,0,0,0,0,0,0,0,88.6014264829664,0,0,0,0,0,0,0,0,0,0,0,157.961246840775,0,0,0,0,0,0,0
"112","hsa-miR-12125",88.4117461319861,147.503503208201,165.261940175178,145.011600928074,132.100396301189,72.661217075386,66.2361318099023,96.1107195489204,155.52099533437,111.397857447875,34.8250043531255,221.503566207416,39.8105020104304,21.7526075938353,88.3938831432865,93.7998311603039,61.2444879960804,0,395.882818685669,81.5029137291658,37.9989740277013,45.382346267302,45.9408396836973,368.576242628475,266.453503863576,0,89.086859688196,88.2737191483351,80.8342090372646,60.4814322003145,100.452034153692
"113","hsa-miR-12126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","hsa-miR-12127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3938831432865,0,0,0,0,0,0,0,0,52.653748946925,0,0,0,0,0,0,0
"115","hsa-miR-12128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.764692534604,0,0,0,100.58844238797,0,0,0,20.1604774001048,100.452034153692
"116","hsa-miR-12129",3144.93211240922,1917.54554170662,4627.33432490497,4495.3596287703,2245.70673712021,2579.4732061762,1291.60457029309,3780.3549689242,5209.9533437014,6758.13668517109,3830.75047884381,1860.62995614229,3941.23969903261,4154.74805042254,1723.68072129409,6159.52224619329,6308.18226359628,2385.18582765948,4750.59382422803,4958.09391852425,5205.85944179507,1860.67619695938,6242.21159202237,7002.94860994103,4263.25606181721,3218.83015641503,3830.73496659243,6408.67201016913,5308.11306011371,2761.98540381436,3917.62933199397
"117","hsa-miR-12130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","hsa-miR-12131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","hsa-miR-12132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","hsa-miR-12133",25.2604988948532,0,0,145.011600928074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.961246840775,0,0,0,0,0,0,0
"121","hsa-miR-12135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122","hsa-miR-12136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","hsa-miR-122-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","hsa-miR-122-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125","hsa-miR-1224-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","hsa-miR-1224-5p",0,0,0,0,0,0,0,0,0,0,17.4125021765628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","hsa-miR-1225-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","hsa-miR-1225-5p",0,0,0,0,0,0,16.5590329524756,64.0738130326136,0,0,17.4125021765628,0,0,0,0,0,61.2444879960804,0,395.882818685669,0,0,45.382346267302,0,0,0,0,0,0,0,0,0
