"","gene_id","SRR2105144.count","SRR2105145.count","SRR2105146.count","SRR2105154.count","SRR2105158.count","SRR2105187.count","SRR2105188.count","SRR2105192.count","SRR2105194.count","SRR2105197.count","SRR2105198.count","SRR2105228.count","SRR2105230.count","SRR2105272.count","SRR2105275.count","SRR2105276.count","SRR2105319.count","SRR2105320.count","SRR2105321.count","SRR2105322.count","SRR2105325.count","SRR2105326.count","SRR2105373.count","SRR2105374.count","SRR2105376.count","SRR2105429.count","SRR2105430.count","SRR2105431.count","SRR2105432.count","SRR2105437.count","SRR2105438.count","SRR2105471.count","SRR2105472.count","SRR2105477.count","SRR2105478.count","SRR2105488.count","SRR2105491.count","SRR2105492.count"
"428","hsa-miR-200c-5p",0,39.7408894011048,44.3626200563405,24.6505780560554,0,39.2156862745098,0,12.0886825753729,0,0,25.5499629525537,0,19.8027644659194,13.8678944375875,0,49.4706638963095,0,41.2603666671251,0,15.4664686958674,24.280684715309,0,92.2339051835455,27.1193795085968,0,36.1036897970973,37.0548782747249,0,0,63.7399410405545,76.4818355640535,0,26.3150969711323,22.5057952422749,26.3716557444059,27.6258356815294,0,15.1132739885441
"429","hsa-miR-202-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9349852601386,12.7469725940089,0,0,0,0,0,0,0
"430","hsa-miR-202-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2609341475491,17.2464342997085,0,0,0,0,0,13.185827872203,0,0,15.1132739885441
"431","hsa-miR-203a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","hsa-miR-203a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","hsa-miR-203b-3p",80.8391099613993,0,22.1813100281703,24.6505780560554,0,0,0,0,0,0,0,23.522216733705,0,0,35.1160585735857,16.4902212987698,0,0,0,0,24.280684715309,15.4249575813667,0,0,0,0,0,0,0,0,0,0,26.3150969711323,22.5057952422749,0,0,0,15.1132739885441
"434","hsa-miR-203b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","hsa-miR-204-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436","hsa-miR-204-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","hsa-miR-205-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","hsa-miR-205-5p",40.4195549806997,0,0,0,0,0,55.4108716130105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1169525917727,27.1193795085968,0,0,0,0,0,0,0,0,0,0,0,0,23.8220020010482,15.1132739885441
"439","hsa-miR-2052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","hsa-miR-2053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","hsa-miR-2054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8499151627333,0,0,0,0,0,0,0,0,12.7469725940089,0,0,0,0,0,0,0
"442","hsa-miR-206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1318564637178,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","hsa-miR-208a-3p",0,0,0,24.6505780560554,0,0,18.4702905376702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","hsa-miR-208a-5p",20.2097774903498,0,0,0,0,0,0,0,0,0,25.5499629525537,23.522216733705,0,0,0,0,0,27.5069111114167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6258356815294,0,0
"445","hsa-miR-208b-3p",60.6293324710495,476.890672813258,332.719650422554,123.252890280277,111.804297757206,156.862745098039,258.584067527382,145.064190904475,149.387511204063,265.334099854066,383.249444288306,70.566650201115,118.816586795517,152.546838813463,210.696351441514,164.902212987698,312.519532470779,371.343300004126,231.558054912339,231.99703043801,291.368216583708,262.224278883233,368.935620734182,433.910072137549,217.18670817346,180.518448985486,148.219513098899,371.348407327942,241.450080195919,748.944307226516,841.300191204589,196.966712625566,0,112.528976211374,79.1149672332177,165.755014089176,190.576016008385,120.906191908353
"446","hsa-miR-208b-5p",0,0,66.5439300845108,24.6505780560554,22.3608595514412,156.862745098039,0,24.1773651507459,0,398.001149781099,25.5499629525537,0,39.6055289318389,69.3394721879377,0,0,0,13.7534555557084,33.0797221303341,15.4664686958674,24.280684715309,15.4249575813667,46.1169525917727,54.2387590171937,96.527425854871,0,0,41.2609341475491,51.7393028991256,47.8049557804159,25.4939451880178,0,26.3150969711323,0,13.185827872203,138.129178407647,0,0
"447","hsa-miR-20a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448","hsa-miR-20a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449","hsa-miR-20b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","hsa-miR-20b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","hsa-miR-21-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","hsa-miR-21-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","hsa-miR-210-3p",2647.48085123583,3298.4938202917,3149.74602400018,2982.71994478271,3175.24205630464,5176.47058823529,4746.86466818123,4545.34464834022,2347.51803320671,4466.45734754345,4011.34418355093,2540.39940724014,4693.25517842291,2704.23941532957,4213.92702883028,3759.77045611952,3906.49415588474,3328.33624448143,3704.92887859742,3093.29373917347,3763.50613087289,3578.59015887706,4334.99354362664,3254.32554103162,4271.33859407804,3502.05791031843,3316.41160558788,3837.26687572207,3638.9976372385,4525.53581387937,3977.05544933078,3033.28737443372,2657.82479408437,3690.95041973308,2953.62544337346,7707.60815514669,3597.12230215827,3612.07248326205
"454","hsa-miR-210-5p",0,0,0,0,0,0,18.4702905376702,0,0,0,0,0,0,0,0,0,0,0,0,15.4664686958674,0,0,0,0,0,0,0,0,0,0,12.7469725940089,0,0,0,0,0,0,0
"455","hsa-miR-211-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3150969711323,0,0,0,0,0
"456","hsa-miR-211-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","hsa-miR-2110",909.439987065742,755.076898620991,975.977641239492,566.963295289275,335.412893271617,470.588235294118,646.460168818455,350.571794685815,682.914336932861,884.446999513554,715.398962671504,752.710935478559,475.266347182067,679.526827441789,983.2496400604,791.530622340952,500.031251953247,880.221155565336,628.514720476348,742.390497401633,461.33300959087,694.123091161499,645.637336284818,515.26821066334,868.746832693839,433.244277565167,648.460369807685,660.174946360786,672.610937688633,1051.70902716915,790.312300828553,984.833563127831,710.507618220573,562.644881056872,303.274041060668,745.897563401293,690.838058030397,468.511493644868
"458","hsa-miR-2113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459","hsa-miR-2114-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","hsa-miR-2114-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","hsa-miR-2115-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","hsa-miR-2115-5p",0,0,0,0,0,0,0,0,0,0,25.5499629525537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463","hsa-miR-2116-3p",0,0,0,0,0,0,0,0,0,0,25.5499629525537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","hsa-miR-2116-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","hsa-miR-2117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","hsa-miR-212-3p",0,0,0,0,22.3608595514412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4249575813667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1132739885441
"467","hsa-miR-212-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","hsa-miR-214-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469","hsa-miR-214-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","hsa-miR-215-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471","hsa-miR-215-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472","hsa-miR-216a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473","hsa-miR-216a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474","hsa-miR-216b-3p",0,0,0,0,0,0,0,12.0886825753729,21.3410730291519,0,0,0,0,0,0,0,31.2519532470779,0,0,0,0,0,46.1169525917727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475","hsa-miR-216b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1036897970973,0,0,17.2464342997085,0,0,0,0,0,0,0,0,0
"476","hsa-miR-217-3p",20.2097774903498,39.7408894011048,88.725240112681,24.6505780560554,22.3608595514412,0,36.9405810753403,0,21.3410730291519,44.2223499756777,25.5499629525537,0,0,27.7357888751751,35.1160585735857,32.9804425975397,0,27.5069111114167,0,77.3323434793368,0,61.6998303254666,0,0,24.1318564637178,36.1036897970973,18.5274391373624,0,51.7393028991256,47.8049557804159,38.2409177820268,39.3933425251133,26.3150969711323,0,13.185827872203,27.6258356815294,71.4660060031445,60.4530959541766
"477","hsa-miR-217-5p",383.985772316647,874.299566824305,865.07109109864,345.108092784776,134.165157308647,352.941176470588,277.054358065052,411.01520756268,106.70536514576,840.224649537876,894.24870333938,188.17773386964,316.844231454711,194.150522126226,386.276644309443,313.314204676627,968.810550659416,467.617488894085,463.116109824677,355.728780004949,874.104649751123,478.173685022366,415.052573325955,406.790692628953,217.18670817346,36.1036897970973,129.692073961537,536.392143918138,431.160857492713,1258.86383555095,688.336520076482,196.966712625566,157.890581826794,112.528976211374,26.3716557444059,386.761699541411,404.974034017819,256.92565780525
"478","hsa-miR-218-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479","hsa-miR-218-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480","hsa-miR-218-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9349852601386,12.7469725940089,0,0,0,0,0,0,0
"481","hsa-miR-219a-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7534555557084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6258356815294,0,0
"482","hsa-miR-219a-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1160585735857,0,31.2519532470779,0,0,15.4664686958674,24.280684715309,0,0,0,0,36.1036897970973,0,0,0,31.8699705202773,0,0,0,0,0,0,23.8220020010482,0
"483","hsa-miR-219a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2519532470779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484","hsa-miR-219b-3p",0,0,0,24.6505780560554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485","hsa-miR-219b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486","hsa-miR-22-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2519532470779,0,66.1594442606682,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3150969711323,0,0,0,0,0
"487","hsa-miR-22-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,27.7357888751751,0,0,0,0,0,30.9329373917347,0,15.4249575813667,0,0,24.1318564637178,0,0,0,0,0,12.7469725940089,0,0,0,0,0,0,15.1132739885441
"488","hsa-miR-221-3p",20.2097774903498,158.963557604419,133.087860169022,73.9517341681662,22.3608595514412,0,92.3514526883508,36.2660477261188,21.3410730291519,44.2223499756777,153.299777715322,47.04443346741,39.6055289318389,69.3394721879377,70.2321171471714,49.4706638963095,31.2519532470779,110.027644445667,99.2391663910023,92.7988121752041,121.403423576545,92.5497454881999,138.350857775318,108.477518034387,48.2637129274355,144.414759188389,37.0548782747249,82.5218682950982,51.7393028991256,366.504660983189,165.710643722116,0,78.945290913397,112.528976211374,65.9291393610148,27.6258356815294,71.4660060031445,75.5663699427207
"489","hsa-miR-221-5p",808.391099613993,2821.60314747844,2839.20768360579,1331.13121502699,1364.01243263791,2431.37254901961,2068.67254021906,1087.98143178356,1408.51081992403,1813.11634900279,2273.94670277728,893.844235880789,990.138223295972,540.847883065914,913.017522913228,1368.6883677979,3250.20313769611,2613.15655558459,3010.2547138604,2459.16852264291,3909.19023916474,3563.1652012957,2444.19848736395,1654.28215002441,868.746832693839,685.970106144848,741.097565494497,1691.69830004951,2121.31141886415,7760.33782168752,7138.304652645,472.720110301359,447.35664850925,540.139085814597,725.220532971163,1547.04679816564,1500.78612606603,1677.5734127284
"490","hsa-miR-222-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491","hsa-miR-222-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492","hsa-miR-223-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493","hsa-miR-223-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4902212987698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494","hsa-miR-224-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","hsa-miR-224-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496","hsa-miR-2276-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497","hsa-miR-2276-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1318564637178,0,0,0,0,0,0,0,0,0,0,0,0,15.1132739885441
"498","hsa-miR-2277-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499","hsa-miR-2277-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500","hsa-miR-2278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1160585735857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501","hsa-miR-2355-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502","hsa-miR-2355-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503","hsa-miR-2392",0,0,0,0,0,0,0,12.0886825753729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5274391373624,0,0,0,0,0,0,0,0,0,0,15.1132739885441
"504","hsa-miR-23a-3p",20.2097774903498,39.7408894011048,133.087860169022,24.6505780560554,0,39.2156862745098,73.8811621506806,24.1773651507459,0,0,25.5499629525537,47.04443346741,39.6055289318389,0,70.2321171471714,65.9608851950793,62.5039064941559,68.7672777785419,0,30.9329373917347,72.8420541459269,0,46.1169525917727,0,24.1318564637178,36.1036897970973,18.5274391373624,123.782802442647,68.9857371988341,63.7399410405545,76.4818355640535,0,26.3150969711323,112.528976211374,13.185827872203,55.2516713630587,0,60.4530959541766
"505","hsa-miR-23a-5p",101.048887451749,119.222668203314,133.087860169022,123.252890280277,89.4434382057646,39.2156862745098,73.8811621506806,60.4434128768647,42.6821460583038,88.4446999513554,0,47.04443346741,39.6055289318389,13.8678944375875,35.1160585735857,16.4902212987698,93.7558597412338,68.7672777785419,33.0797221303341,30.9329373917347,145.684108291854,92.5497454881999,230.584762958864,108.477518034387,144.791138782307,252.725828579681,92.6371956868122,82.5218682950982,51.7393028991256,31.8699705202773,140.216698534098,118.18002757534,105.260387884529,45.0115904845498,92.3007951054207,55.2516713630587,95.2880080041927,120.906191908353
"506","hsa-miR-23b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4249575813667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507","hsa-miR-23b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508","hsa-miR-23c",60.6293324710495,158.963557604419,266.175720338043,147.903468336332,44.7217191028823,156.862745098039,240.113776989712,108.798143178356,149.387511204063,530.668199708133,510.999259051074,141.13330040223,198.027644659194,152.546838813463,210.696351441514,230.863098182778,718.794924682793,357.589844448418,297.717499173007,355.728780004949,267.087531868399,462.748727441,461.169525917727,244.074415577372,96.527425854871,180.518448985486,74.1097565494497,371.348407327942,413.914423193005,1163.25392399012,777.565328234544,39.3933425251133,26.3150969711323,135.034771453649,79.1149672332177,27.6258356815294,119.110010005241,272.038931793795
"509","hsa-miR-24-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510","hsa-miR-24-2-5p",0,39.7408894011048,0,0,0,0,18.4702905376702,12.0886825753729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5274391373624,0,0,0,12.7469725940089,118.18002757534,26.3150969711323,0,0,0,0,0
"511","hsa-miR-24-3p",889.230209575393,794.817788022096,909.433711154981,616.264451401385,245.969455065853,235.294117647059,461.757263441754,411.01520756268,554.86789875795,707.557599610843,587.649147908736,705.66650201115,514.871876113906,790.46998294249,983.2496400604,824.511064938491,343.771485717857,935.234977788169,793.913331128019,726.924028705766,364.210270729635,509.023600185099,737.871241468364,759.342626240712,748.08755037525,469.347967362264,500.240856708786,536.392143918138,638.118069089216,589.59445462513,573.613766730401,1063.62024817806,921.028393989632,450.115904845498,250.530729571856,773.523399082822,547.906046024108,408.058397690692
"512","hsa-miR-2467-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513","hsa-miR-2467-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514","hsa-miR-25-3p",20.2097774903498,119.222668203314,66.5439300845108,0,0,0,0,24.1773651507459,21.3410730291519,44.2223499756777,51.0999259051074,23.522216733705,19.8027644659194,13.8678944375875,35.1160585735857,32.9804425975397,62.5039064941559,0,66.1594442606682,15.4664686958674,48.5613694306179,30.8499151627333,0,0,0,0,18.5274391373624,0,17.2464342997085,15.9349852601386,63.7348629700446,196.966712625566,157.890581826794,45.0115904845498,0,27.6258356815294,71.4660060031445,0
"515","hsa-miR-25-5p",80.8391099613993,317.927115208838,110.906550140851,49.3011561121108,44.7217191028823,117.647058823529,166.232614839031,72.5320954522376,170.728584233215,309.556449829744,281.049592478091,47.04443346741,217.830409125114,27.7357888751751,316.044527162271,164.902212987698,187.511719482468,220.055288891334,231.558054912339,154.664686958674,291.368216583708,200.524448557766,368.935620734182,108.477518034387,168.922995246024,108.311069391292,55.5823174120873,123.782802442647,172.464342997085,334.634690462911,369.662205226259,236.36005515068,184.205678797926,90.0231809690995,52.7433114888118,27.6258356815294,119.110010005241,90.6796439312648
"516","hsa-miR-2681-3p",20.2097774903498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517","hsa-miR-2681-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518","hsa-miR-2682-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519","hsa-miR-2682-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520","hsa-miR-26a-1-3p",80.8391099613993,0,0,24.6505780560554,0,0,36.9405810753403,0,0,0,0,0,19.8027644659194,0,35.1160585735857,16.4902212987698,0,13.7534555557084,0,0,0,0,0,0,24.1318564637178,0,0,0,17.2464342997085,0,0,39.3933425251133,0,0,0,0,23.8220020010482,15.1132739885441
"521","hsa-miR-26a-2-3p",0,0,22.1813100281703,24.6505780560554,0,39.2156862745098,0,0,0,44.2223499756777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5274391373624,0,17.2464342997085,0,12.7469725940089,0,0,0,0,0,0,0
"522","hsa-miR-26a-5p",20.2097774903498,0,0,0,0,0,18.4702905376702,0,0,0,0,0,39.6055289318389,0,0,16.4902212987698,0,0,33.0797221303341,0,0,0,0,0,0,0,0,0,17.2464342997085,0,0,0,0,0,0,27.6258356815294,0,0
"523","hsa-miR-26b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524","hsa-miR-26b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525","hsa-miR-27a-3p",20.2097774903498,79.4817788022096,44.3626200563405,0,0,0,18.4702905376702,12.0886825753729,0,44.2223499756777,25.5499629525537,0,0,0,35.1160585735857,0,0,0,0,30.9329373917347,0,0,0,0,0,0,18.5274391373624,41.2609341475491,0,15.9349852601386,0,0,0,0,0,0,47.6440040020963,0
"526","hsa-miR-27a-5p",20.2097774903498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4664686958674,0,0,0,27.1193795085968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","hsa-miR-27b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528","hsa-miR-27b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","hsa-miR-28-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6258356815294,0,0
"530","hsa-miR-28-5p",0,0,0,0,0,0,18.4702905376702,0,21.3410730291519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531","hsa-miR-2861",0,0,0,0,0,0,0,0,0,0,0,23.522216733705,0,0,0,0,0,0,0,15.4664686958674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532","hsa-miR-2909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533","hsa-miR-296-3p",0,0,0,0,0,0,0,0,21.3410730291519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534","hsa-miR-296-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535","hsa-miR-297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536","hsa-miR-298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537","hsa-miR-299-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
