"","gene_id","SRR2105159.count","SRR2105160.count","SRR2105161.count","SRR2105162.count","SRR2105165.count","SRR2105166.count","SRR2105207.count","SRR2105208.count","SRR2105239.count","SRR2105240.count","SRR2105247.count","SRR2105335.count","SRR2105336.count","SRR8185859.count","SRR8185860.count","SRR8185861.count","SRR8185862.count","SRR8185863.count","SRR8185864.count","SRR8185865.count","SRR8185866.count","SRR8185871.count","SRR8185872.count","SRR8185873.count","SRR8185874.count","SRR8185875.count","SRR8185876.count","SRR8185878.count","SRR8185891.count","SRR8185892.count","SRR8185896.count","SRR8185897.count","SRR8185898.count","SRR8185899.count","SRR8185902.count","SRR8185905.count","SRR8185906.count","SRR8185907.count","SRR8992369.count","SRR8992370.count","SRR8992371.count"
"537","hsa-miR-299-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","hsa-miR-299-5p",0,0,0,0,0,0,0,29.6002486420886,0,16.683071687159,0,0,0,0,0,0,112.435349673937,0,0,0,142.166619277794,32.4506749740395,0,41.477425910948,61.1695620259359,58.4214523573056,59.6694313503192,18.2691780696786,122.264335493337,215.982721382289,47.4360798823585,16.6763945634954,45.1249962395836,15.1941046873813,0,87.0802008649967,26.2718877664955,38.4694296265901,0,0,0
"539","hsa-miR-29a-3p",0,0,0,22.0055894197126,0,0,0,14.8001243210443,188.11136192626,16.683071687159,0,88.094084482227,66.4330437959841,0,0,0,0,173.701580684384,0,164.663263625885,0,178.478712357217,283.28611898017,145.170990688318,81.5594160345812,77.8952698097408,79.5592418004256,36.5383561393573,0,107.991360691145,79.0601331372642,16.6763945634954,60.1666616527782,106.358732811669,33.0245537557174,174.160401729993,131.359438832477,153.87771850636,0,48.6973459946433,0
"540","hsa-miR-29a-5p",138.83104262113,196.777226315674,444.755067030942,198.050304777413,207.30759264058,302.048437585809,75.0694392312889,192.401616173576,94.0556809631302,200.196860245908,340.82001295116,220.235211205568,182.690870438956,0,841.143955779861,0,0,694.806322737537,157.604412923562,329.32652725177,568.666477111174,162.253374870197,283.28611898017,103.69356477737,183.508686077808,194.738174524352,179.008294050958,146.153424557429,0,107.991360691145,94.8721597647171,350.204285833403,150.416654131946,121.55283749905,165.122768778587,217.700502162492,183.903214365468,192.34714813295,169.219054065488,925.249573898222,0
"541","hsa-miR-29b-1-5p",1180.06386227961,983.886131578372,953.046572209162,726.184450850516,984.711065042757,961.063210500302,525.486074619023,518.00435123655,658.389766741911,333.661433743181,886.132033673017,836.893802581157,714.155220806829,1866.83260734288,1802.45133381399,1855.28756957328,1461.65954576119,1389.61264547507,1260.8353033885,2305.28569076239,710.833096388968,1233.1256490135,1196.09694680516,1700.57446234887,1855.47671478672,1772.1173881716,1670.74407780894,1516.34177978333,3301.13705832009,2483.80129589633,1802.57103552962,2051.19653130993,1910.29150747571,1610.57509686242,1775.06976436981,2815.59316130156,2456.42150616733,2462.04349610176,423.047635163719,292.18407596786,705.815923207227
"542","hsa-miR-29b-2-5p",0,0,0,22.0055894197126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543","hsa-miR-29b-3p",208.246563931695,284.233771344863,1080.11944850372,1276.32418634333,1036.5379632029,1015.98110824318,1426.31934539449,932.407832225791,752.445447705041,1017.6673729167,170.41000647558,44.0470422411135,182.690870438956,622.277535780958,1081.47080028839,695.732838589981,1124.35349673938,173.701580684384,945.626477541371,1152.6428453812,568.666477111174,762.590861889927,661.000944287063,373.296833198532,305.847810129679,331.054896691398,358.016588101915,1406.72671136526,855.850348453356,863.930885529158,569.232958588302,483.615442341366,571.583285701393,501.405454683583,627.46652135863,507.967838379147,683.069081928882,692.449733278621,0,0,0
"544","hsa-miR-29c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25613843892934,0,0,0,0,0,0
"545","hsa-miR-29c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.738712955474,0,19.4738174524352,19.8898104501064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","hsa-miR-300",0,0,0,0,0,0,0,0,0,33.3661433743181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","hsa-miR-301a-3p",0,0,0,0,0,27.4589488714372,0,0,0,16.683071687159,0,0,0,0,0,0,0,0,0,0,0,0,15.7381177211206,0,0,0,0,0,0,0,15.8120266274528,0,0,0,0,0,0,0,0,0,0
"548","hsa-miR-301a-5p",138.83104262113,65.5924087718915,0,22.0055894197126,51.8268981601451,82.3768466143116,0,148.001243210443,188.11136192626,66.7322867486362,0,88.094084482227,0,373.366521468575,240.326844508532,463.821892393321,337.306049021812,173.701580684384,315.208825847124,164.663263625885,142.166619277794,81.1266874350987,94.4287063267233,103.69356477737,81.5594160345812,136.316722167046,139.228673150745,310.576027184537,122.264335493337,215.982721382289,205.556346156887,183.440340198449,210.583315784724,258.299779685482,140.354353461799,275.753969405823,354.670484847689,282.109150594994,338.438108130976,97.3946919892866,0
"549","hsa-miR-301b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550","hsa-miR-301b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551","hsa-miR-302a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552","hsa-miR-302a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6973459946433,0
"553","hsa-miR-302b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","hsa-miR-302b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555","hsa-miR-302c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","hsa-miR-302c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557","hsa-miR-302d-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558","hsa-miR-302d-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","hsa-miR-302e",0,0,0,0,0,0,0,0,0,0,34.0820012951161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560","hsa-miR-302f",0,87.4565450291886,63.5364381472775,88.0223576788504,103.65379632029,137.294744357186,150.138878462578,88.8007459262658,0,16.683071687159,68.1640025902321,0,16.608260948996,373.366521468575,480.653689017063,695.732838589981,224.870699347875,173.701580684384,0,164.663263625885,426.499857833381,421.858774662513,314.762354422411,331.819407287584,203.898540086453,253.159626881658,377.906398552022,292.306849114858,122.264335493337,323.974082073434,1043.59375741189,1033.93646293671,1293.58322553473,1093.97553749145,231.171876290022,507.967838379147,617.389362512643,525.748871563398,169.219054065488,48.6973459946433,141.163184641445
"561","hsa-miR-3059-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562","hsa-miR-3059-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","hsa-miR-3064-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564","hsa-miR-3064-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","hsa-miR-3065-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","hsa-miR-3065-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","hsa-miR-3074-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","hsa-miR-3074-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569","hsa-miR-3085-3p",0,43.7282725145943,0,66.0167682591378,0,0,0,0,0,33.3661433743181,68.1640025902321,0,0,0,0,0,0,0,0,0,0,0,15.7381177211206,20.738712955474,20.3898540086453,19.4738174524352,19.8898104501064,0,0,107.991360691145,0,16.6763945634954,0,15.1941046873813,24.768415316788,0,0,0,0,0,0
"570","hsa-miR-3085-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3898540086453,19.4738174524352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","hsa-miR-30a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","hsa-miR-30a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573","hsa-miR-30b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574","hsa-miR-30b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575","hsa-miR-30c-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.738712955474,20.3898540086453,19.4738174524352,0,0,0,0,0,0,0,0,0,0,0,0,0,97.3946919892866,0
"576","hsa-miR-30c-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577","hsa-miR-30c-5p",69.415521310565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.32652725177,142.166619277794,0,0,82.9548518218959,183.508686077808,136.316722167046,59.6694313503192,0,0,0,0,0,0,0,0,0,0,0,0,48.6973459946433,0
"578","hsa-miR-30d-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","hsa-miR-30d-5p",0,21.8641362572972,0,22.0055894197126,0,27.4589488714372,0,44.4003729631329,0,50.0492150614771,0,0,0,0,0,0,0,0,0,0,0,16.2253374870197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580","hsa-miR-30e-3p",0,0,0,0,0,0,0,29.6002486420886,0,0,0,0,0,124.455507156192,0,0,112.435349673937,694.806322737537,315.208825847124,329.32652725177,142.166619277794,16.2253374870197,0,82.9548518218959,163.118832069162,175.264357071917,119.338862700638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581","hsa-miR-30e-5p",69.415521310565,21.8641362572972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","hsa-miR-31-3p",69.415521310565,21.8641362572972,0,0,0,27.4589488714372,0,14.8001243210443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7381177211206,20.738712955474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.6095270327439,97.3946919892866,0
"583","hsa-miR-31-5p",277.66208524226,218.641362572972,190.609314441832,66.0167682591378,103.65379632029,54.9178977428744,75.0694392312889,148.001243210443,0,183.513788558749,102.246003885348,132.141126723341,149.474348540964,0,120.163422254266,115.95547309833,562.176748369688,0,0,164.663263625885,0,16.2253374870197,15.7381177211206,62.2161388664219,40.7797080172906,58.4214523573056,19.8898104501064,109.615068418072,0,107.991360691145,63.2481065098114,66.7055782539815,15.0416654131945,75.9705234369065,123.84207658394,58.0534672433311,26.2718877664955,51.2925728354534,507.657162196463,925.249573898222,1129.30547713156
"584","hsa-miR-3115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585","hsa-miR-3116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","hsa-miR-3117-3p",0,0,0,0,51.8268981601451,0,0,14.8001243210443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","hsa-miR-3117-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588","hsa-miR-3118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","hsa-miR-3119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590","hsa-miR-3120-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","hsa-miR-3120-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","hsa-miR-3121-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.166619277794,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5122768778587,0,0,0,0,0,0
"593","hsa-miR-3121-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","hsa-miR-3122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7381177211206,20.738712955474,0,19.4738174524352,39.7796209002128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595","hsa-miR-3123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","hsa-miR-3124-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597","hsa-miR-3124-5p",0,0,0,0,0,0,75.0694392312889,29.6002486420886,0,0,0,0,0,0,0,0,0,0,0,0,142.166619277794,0,0,41.477425910948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"598","hsa-miR-3125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","hsa-miR-3126-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600","hsa-miR-3126-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","hsa-miR-3127-3p",0,21.8641362572972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.738712955474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6973459946433,0
"602","hsa-miR-3127-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603","hsa-miR-3128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","hsa-miR-3129-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","hsa-miR-3129-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606","hsa-miR-3130-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","hsa-miR-3130-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","hsa-miR-3131",0,0,0,0,0,0,0,0,0,0,0,0,16.608260948996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6240532549057,50.0291836904861,30.0833308263891,15.1941046873813,0,0,0,0,0,0,0
"609","hsa-miR-3132",4095.51575732334,2536.23980584647,4193.40491772031,2574.65396210638,2902.30629696813,2334.01065407216,3828.54140079574,5254.04413397072,4796.83972911964,4254.18328022556,3476.36413210184,7796.32647667709,9284.01787048878,5102.67579340386,6608.98822398462,5333.95176252319,5846.63818304475,5732.15216258468,10086.682427108,6915.85707228717,11941.9960193347,5451.71339563863,5209.3169656909,7631.84636761443,6667.48226082701,8120.58187766548,7717.24645464129,4841.33218846484,6480.00978114684,8207.343412527,5376.08905333397,6120.2368048028,6197.16615023615,6639.82374838563,14200.5581149585,7082.52300368639,7040.86592142078,7424.59991793188,1522.97148658939,779.157535914293,423.489553924337
"610","hsa-miR-3133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","hsa-miR-3134",0,0,0,22.0055894197126,0,0,0,0,0,0,0,0,0,124.455507156192,120.163422254266,0,0,0,0,0,142.166619277794,16.2253374870197,15.7381177211206,0,0,0,19.8898104501064,18.2691780696786,0,0,47.4360798823585,33.3527891269907,15.0416654131945,15.1941046873813,49.5368306335761,14.5133668108328,91.9516071827341,38.4694296265901,0,0,0
"612","hsa-miR-3135a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2253374870197,15.7381177211206,0,0,0,0,18.2691780696786,0,0,0,0,0,0,16.5122768778587,0,0,0,0,0,0
"613","hsa-miR-3135b",138.83104262113,43.7282725145943,127.072876294555,132.033536518276,310.961388960871,219.671590971498,75.0694392312889,133.201118889399,0,250.246075307386,0,132.141126723341,149.474348540964,0,0,0,112.435349673937,0,0,164.663263625885,0,48.6760124610592,78.6905886056028,20.738712955474,20.3898540086453,58.4214523573056,39.7796209002128,36.5383561393573,0,0,0,16.6763945634954,0,0,8.25613843892934,87.0802008649967,13.1359438832477,51.2925728354534,84.6095270327439,340.881421962503,282.326369282891
"614","hsa-miR-3136-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.738712955474,0,0,19.8898104501064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615","hsa-miR-3136-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4738174524352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","hsa-miR-3137",138.83104262113,87.4565450291886,0,88.0223576788504,51.8268981601451,164.753693228623,150.138878462578,355.202983705063,282.16704288939,233.563003620227,34.0820012951161,440.470422411135,149.474348540964,124.455507156192,0,115.95547309833,112.435349673937,173.701580684384,0,0,0,16.2253374870197,0,165.909703643792,61.1695620259359,116.842904714611,238.677725401277,73.0767122787146,122.264335493337,0,47.4360798823585,100.058367380972,60.1666616527782,30.3882093747626,41.2806921946467,43.5401004324983,65.6797194162387,51.2925728354534,84.6095270327439,0,141.163184641445
"617","hsa-miR-3138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","hsa-miR-3139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","hsa-miR-3140-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","hsa-miR-3140-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","hsa-miR-3141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622","hsa-miR-3142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2253374870197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","hsa-miR-3143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6763945634954,15.0416654131945,15.1941046873813,0,0,0,0,0,0,0
"624","hsa-miR-3144-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","hsa-miR-3144-5p",0,0,0,0,0,0,0,0,0,33.3661433743181,0,0,0,0,0,0,0,0,0,0,0,0,0,20.738712955474,101.949270043226,19.4738174524352,19.8898104501064,0,0,0,15.8120266274528,83.3819728174769,60.1666616527782,75.9705234369065,0,29.0267336216656,39.4078316497432,25.6462864177267,0,0,141.163184641445
"626","hsa-miR-3145-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627","hsa-miR-3145-5p",0,21.8641362572972,0,0,0,27.4589488714372,0,14.8001243210443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4738174524352,0,0,0,0,0,0,0,0,0,0,0,0,84.6095270327439,97.3946919892866,141.163184641445
"628","hsa-miR-3146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629","hsa-miR-3147",69.415521310565,21.8641362572972,0,0,0,0,0,0,0,0,34.0820012951161,0,0,0,120.163422254266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25613843892934,0,0,0,0,0,0
"630","hsa-miR-3148",0,0,0,0,0,0,0,14.8001243210443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631","hsa-miR-3149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","hsa-miR-3150a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","hsa-miR-3150a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","hsa-miR-3150b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","hsa-miR-3150b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636","hsa-miR-3151-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637","hsa-miR-3151-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638","hsa-miR-3152-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","hsa-miR-3152-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","hsa-miR-3153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","hsa-miR-3154",0,21.8641362572972,127.072876294555,44.0111788394252,51.8268981601451,0,0,44.4003729631329,0,16.683071687159,34.0820012951161,0,66.4330437959841,2613.56565028002,2042.77817832252,1855.28756957328,2248.70699347875,3126.62845231892,2994.48384554768,2963.93874526593,2558.99914700028,64.9013499480789,47.2143531633617,1990.9164437255,1977.81583883859,2161.59373722031,2048.65047636096,36.5383561393573,0,0,332.05255917651,316.851496706412,270.749977437502,303.882093747626,24.768415316788,116.106934486662,91.9516071827341,243.639720968404,0,0,0
"642","hsa-miR-3155a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.435349673937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","hsa-miR-3155b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","hsa-miR-3156-3p",0,0,0,0,0,27.4589488714372,0,0,0,0,0,44.0470422411135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.09203798393,0
