"","gene_id","SRR8507541.count","SRR8507542.count","SRR8507543.count","SRR8507544.count","SRR8507545.count","SRR8507546.count","SRR8507547.count","SRR8507548.count","SRR8507549.count","SRR8507550.count","SRR8507551.count","SRR8507552.count","SRR1917326.count","SRR1917327.count","SRR1917328.count","SRR1917332.count","SRR1917333.count","SRR1917334.count","SRR1917338.count","SRR1917339.count","SRR1917340.count"
"1338","hsa-miR-4706",86,107,164,117,302,412,261,149,862,1157,239,187,301,339,279,60,50,63,91,29,50
"1339","hsa-miR-4707-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340","hsa-miR-4707-5p",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1341","hsa-miR-4708-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1342","hsa-miR-4708-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1343","hsa-miR-4709-3p",0,0,0,0,1,5,0,0,1,3,0,0,2,1,0,0,0,0,0,0,0
"1344","hsa-miR-4709-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1345","hsa-miR-4710",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1346","hsa-miR-4711-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1347","hsa-miR-4711-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1348","hsa-miR-4712-3p",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1349","hsa-miR-4712-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1350","hsa-miR-4713-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1351","hsa-miR-4713-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1352","hsa-miR-4714-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1353","hsa-miR-4714-5p",0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
"1354","hsa-miR-4715-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1355","hsa-miR-4715-5p",0,0,6,2,1,4,0,0,5,4,2,0,0,0,0,0,0,1,0,0,0
"1356","hsa-miR-4716-3p",1,1,4,0,0,2,6,0,7,7,2,3,0,0,0,0,0,0,0,0,0
"1357","hsa-miR-4716-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358","hsa-miR-4717-3p",3,3,6,4,39,35,27,22,7,7,5,3,20,56,11,2,2,8,7,8,5
"1359","hsa-miR-4717-5p",23,27,27,28,148,210,106,64,60,47,17,17,264,205,235,99,46,100,73,38,68
"1360","hsa-miR-4718",38,33,51,31,137,343,208,118,99,109,33,22,116,168,156,24,24,44,44,31,61
"1361","hsa-miR-4719",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362","hsa-miR-4720-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1363","hsa-miR-4720-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1364","hsa-miR-4721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1365","hsa-miR-4722-3p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1366","hsa-miR-4722-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1367","hsa-miR-4723-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1368","hsa-miR-4723-5p",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369","hsa-miR-4724-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1370","hsa-miR-4724-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1371","hsa-miR-4725-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1372","hsa-miR-4725-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1373","hsa-miR-4726-3p",0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1374","hsa-miR-4726-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1375","hsa-miR-4727-3p",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0
"1376","hsa-miR-4727-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1377","hsa-miR-4728-3p",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1378","hsa-miR-4728-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1379","hsa-miR-4729",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1380","hsa-miR-4730",66,45,57,48,198,339,210,111,243,264,89,75,57,147,73,18,11,20,21,9,28
"1381","hsa-miR-4731-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1382","hsa-miR-4731-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1383","hsa-miR-4732-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1384","hsa-miR-4732-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1385","hsa-miR-4733-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386","hsa-miR-4733-5p",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,3,1,1
"1387","hsa-miR-4734",0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0
"1388","hsa-miR-4735-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389","hsa-miR-4735-5p",0,0,0,0,0,0,0,0,1,0,1,0,4,0,2,2,2,2,2,0,2
"1390","hsa-miR-4736",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"1391","hsa-miR-4737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1392","hsa-miR-4738-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1393","hsa-miR-4738-5p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1394","hsa-miR-4739",41,41,42,31,105,132,72,51,122,158,34,38,122,149,112,31,20,28,45,13,22
"1395","hsa-miR-4740-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1396","hsa-miR-4740-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1397","hsa-miR-4741",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1398","hsa-miR-4742-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1399","hsa-miR-4742-5p",274,294,407,317,283,605,284,256,958,903,346,170,3390,1610,1530,65,165,419,97,51,210
"1400","hsa-miR-4743-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1401","hsa-miR-4743-5p",0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0
"1402","hsa-miR-4744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1403","hsa-miR-4745-3p",2,0,2,0,5,4,3,1,0,0,4,1,1,2,0,1,0,4,0,0,0
"1404","hsa-miR-4745-5p",1,1,2,0,3,1,0,2,2,0,4,1,9,14,0,0,0,2,5,2,1
"1405","hsa-miR-4746-3p",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1406","hsa-miR-4746-5p",4,2,0,2,13,6,5,8,5,0,8,3,14,10,35,2,4,6,13,9,16
"1407","hsa-miR-4747-3p",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1408","hsa-miR-4747-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"1409","hsa-miR-4748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1410","hsa-miR-4749-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1411","hsa-miR-4749-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1412","hsa-miR-4750-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1413","hsa-miR-4750-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1414","hsa-miR-4751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1415","hsa-miR-4752",51,58,105,86,177,318,222,139,427,527,136,112,110,168,234,37,29,41,51,26,27
"1416","hsa-miR-4753-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1417","hsa-miR-4753-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1418","hsa-miR-4754",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1419","hsa-miR-4755-3p",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1420","hsa-miR-4755-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1421","hsa-miR-4756-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1422","hsa-miR-4756-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1423","hsa-miR-4757-3p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1424","hsa-miR-4757-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1425","hsa-miR-4758-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1426","hsa-miR-4758-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1427","hsa-miR-4759",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1428","hsa-miR-4760-3p",16,19,25,25,31,46,32,20,55,77,44,32,59,46,51,13,10,6,21,4,12
"1429","hsa-miR-4760-5p",15,5,17,12,24,59,35,22,16,25,10,8,20,31,40,3,7,1,12,2,13
"1430","hsa-miR-4761-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1431","hsa-miR-4761-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1432","hsa-miR-4762-3p",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1433","hsa-miR-4762-5p",0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1434","hsa-miR-4763-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1435","hsa-miR-4763-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1436","hsa-miR-4764-3p",1,0,5,2,3,3,0,0,27,27,2,4,0,3,0,1,0,1,0,0,0
"1437","hsa-miR-4764-5p",1,1,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0
"1438","hsa-miR-4765",10,8,13,4,50,97,74,54,7,6,4,5,19,43,44,12,4,1,12,5,8
"1439","hsa-miR-4766-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1440","hsa-miR-4766-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1441","hsa-miR-4767",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"1442","hsa-miR-4768-3p",0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"1443","hsa-miR-4768-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1444","hsa-miR-4769-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1445","hsa-miR-4769-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1446","hsa-miR-4770",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1447","hsa-miR-4771",96,78,111,95,327,749,427,262,303,301,89,67,290,418,364,74,46,107,97,70,125
"1448","hsa-miR-4772-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1449","hsa-miR-4772-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1450","hsa-miR-4773",0,0,0,0,0,0,2,3,3,1,1,0,0,0,2,0,0,1,0,0,0
"1451","hsa-miR-4774-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1452","hsa-miR-4774-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1453","hsa-miR-4775",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1454","hsa-miR-4776-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1455","hsa-miR-4776-5p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1456","hsa-miR-4777-3p",1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0
"1457","hsa-miR-4777-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1458","hsa-miR-4778-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1459","hsa-miR-4778-5p",5,4,6,4,13,11,11,9,10,11,14,0,18,24,8,6,3,10,1,1,0
"1460","hsa-miR-4779",1,2,0,1,2,3,0,0,13,11,2,1,1,1,0,5,0,1,0,0,2
"1461","hsa-miR-4780",1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1462","hsa-miR-4781-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1463","hsa-miR-4781-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1464","hsa-miR-4782-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1465","hsa-miR-4782-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1466","hsa-miR-4783-3p",1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,4,0,0
"1467","hsa-miR-4783-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1468","hsa-miR-4784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1469","hsa-miR-4785",41,47,47,45,208,286,184,108,104,95,33,29,397,346,451,133,90,147,134,71,97
"1470","hsa-miR-4786-3p",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1471","hsa-miR-4786-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1472","hsa-miR-4787-3p",553,321,501,251,274,537,443,456,2486,3954,741,515,363,433,2560,745,539,385,642,121,17
"1473","hsa-miR-4787-5p",8,6,5,2,2,4,2,3,28,15,10,2,11,9,10,4,2,3,1,1,1
"1474","hsa-miR-4788",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1475","hsa-miR-4789-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1476","hsa-miR-4789-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1477","hsa-miR-4790-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1478","hsa-miR-4790-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"1479","hsa-miR-4791",0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1480","hsa-miR-4793-3p",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1481","hsa-miR-4793-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1482","hsa-miR-4794",0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
"1483","hsa-miR-4795-3p",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"1484","hsa-miR-4795-5p",66,45,53,52,202,451,275,173,98,96,30,26,186,257,199,32,38,90,74,44,86
"1485","hsa-miR-4796-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1486","hsa-miR-4796-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1487","hsa-miR-4797-3p",0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1488","hsa-miR-4797-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1489","hsa-miR-4798-3p",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1490","hsa-miR-4798-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1491","hsa-miR-4799-3p",2,5,7,6,2,12,8,0,52,62,15,17,1,1,0,0,0,2,0,0,0
"1492","hsa-miR-4799-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1493","hsa-miR-4800-3p",0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
"1494","hsa-miR-4800-5p",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"1495","hsa-miR-4801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1496","hsa-miR-4802-3p",27,30,33,24,76,108,53,38,34,50,20,15,71,85,54,21,5,18,27,8,18
"1497","hsa-miR-4802-5p",33,57,116,85,87,142,94,61,566,725,151,124,48,81,80,10,4,13,2,6,7
"1498","hsa-miR-4803",0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1499","hsa-miR-4804-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1500","hsa-miR-4804-5p",0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0
"1501","hsa-miR-483-3p",85,75,145,95,301,612,381,277,571,742,183,170,220,295,338,47,43,92,75,69,82
"1502","hsa-miR-483-5p",109,105,154,124,122,315,130,89,515,419,160,88,1511,693,635,29,76,187,52,40,117
"1503","hsa-miR-484",35,34,75,49,51,93,65,42,411,627,113,90,80,87,153,16,11,29,18,8,8
"1504","hsa-miR-485-3p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1505","hsa-miR-485-5p",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1506","hsa-miR-486-3p",0,0,0,0,0,0,0,0,4,10,2,2,0,0,11,2,3,0,1,0,0
"1507","hsa-miR-486-5p",1,0,3,0,0,0,0,0,0,0,0,0,1,2,3,2,1,0,0,0,0
"1508","hsa-miR-487a-3p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
"1509","hsa-miR-487a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1510","hsa-miR-487b-3p",228,197,246,202,238,419,339,221,48,25,148,89,62,67,54,35,17,150,29,6,34
"1511","hsa-miR-487b-5p",34,39,47,56,163,189,137,91,118,117,30,29,329,295,299,132,60,111,101,82,81
"1512","hsa-miR-488-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1513","hsa-miR-488-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1514","hsa-miR-489-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1515","hsa-miR-489-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1516","hsa-miR-490-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1517","hsa-miR-490-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1518","hsa-miR-491-3p",1,1,1,0,3,0,0,0,0,0,0,0,11,1,0,0,0,6,0,0,0
"1519","hsa-miR-491-5p",13,7,11,14,7,8,7,5,3,0,5,5,18,7,0,0,0,0,0,2,1
"1520","hsa-miR-492",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1521","hsa-miR-493-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1522","hsa-miR-493-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1523","hsa-miR-494-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1524","hsa-miR-494-5p",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1525","hsa-miR-495-3p",0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1526","hsa-miR-495-5p",1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
"1527","hsa-miR-496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1528","hsa-miR-497-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1529","hsa-miR-497-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1530","hsa-miR-498-3p",58,45,67,41,186,495,298,179,120,139,40,33,149,215,297,35,36,49,54,31,71
"1531","hsa-miR-498-5p",0,0,1,0,0,10,4,6,4,5,0,1,3,3,0,0,0,5,0,0,1
"1532","hsa-miR-4999-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1533","hsa-miR-4999-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1534","hsa-miR-499a-3p",0,5,4,1,1,7,9,3,7,9,5,3,2,4,10,3,4,6,1,5,4
"1535","hsa-miR-499a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1536","hsa-miR-499b-3p",31,33,44,34,30,57,23,16,115,107,34,16,371,146,154,4,15,44,8,5,24
"1537","hsa-miR-499b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1538","hsa-miR-5000-3p",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1539","hsa-miR-5000-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1540","hsa-miR-5001-3p",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1541","hsa-miR-5001-5p",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1542","hsa-miR-5002-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1543","hsa-miR-5002-5p",0,2,2,2,1,1,1,5,6,4,1,2,4,8,3,2,0,6,1,1,0
"1544","hsa-miR-5003-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1545","hsa-miR-5003-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1546","hsa-miR-5004-3p",92,68,69,89,173,261,191,111,314,331,89,100,174,200,129,55,25,41,41,33,56
"1547","hsa-miR-5004-5p",31,48,52,51,178,206,143,98,63,58,28,25,290,296,378,117,66,113,100,56,82
"1548","hsa-miR-5006-3p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1549","hsa-miR-5006-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1550","hsa-miR-5007-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1551","hsa-miR-5007-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1552","hsa-miR-5008-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1553","hsa-miR-5008-5p",0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,3,0,0,0,0,0
"1554","hsa-miR-5009-3p",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1555","hsa-miR-5009-5p",1,1,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1556","hsa-miR-500a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1557","hsa-miR-500a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1558","hsa-miR-500b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1559","hsa-miR-500b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1560","hsa-miR-501-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1561","hsa-miR-501-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1562","hsa-miR-5010-3p",0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1563","hsa-miR-5010-5p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1564","hsa-miR-5011-3p",0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1565","hsa-miR-5011-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1566","hsa-miR-502-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567","hsa-miR-502-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1568","hsa-miR-503-3p",98,64,110,105,156,216,116,66,243,283,101,66,549,153,84,45,32,56,58,25,33
"1569","hsa-miR-503-5p",560,468,553,442,528,940,939,703,560,615,536,398,374,348,216,84,52,263,103,33,81
"1570","hsa-miR-504-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1571","hsa-miR-504-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1572","hsa-miR-5047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1573","hsa-miR-505-3p",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
